month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2017-02,District of Columbia,25,0,65,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
2017-02,Florida,23617,0,59201,23479,2928,2187,0,6,3,0,4401,1752,12,262,35,1,0,0,6,1,0,0,1,0,117892
2017-02,Georgia,18666,0,19007,9334,454,863,0,19,9,1,2722,2041,10,0,0,0,0,0,35,15,0,0,0,1,53177
2017-02,Guam,0,0,74,43,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132
2017-02,Hawaii,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1037
2017-02,Idaho,5342,4,4051,3904,230,227,0,3,1,0,455,657,2,27,9,0,0,0,6,17,0,0,1,0,14936
2017-02,Illinois,11166,87476,27418,12635,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139697
2017-02,Indiana,92422,0,27343,13221,1288,814,104,4,7,1,33,820,6,25,0,2,0,0,58,30,5,6,4,0,136193
2017-02,Iowa,12039,66,318,2403,34,12,0,0,1,1,1,92,0,25,19,0,0,0,2,12,0,0,0,0,15025
2017-02,Kansas,3179,13,8082,5501,511,430,0,9,6,0,892,532,4,23,5,2,0,0,13,9,0,0,0,0,19211
2017-02,Kentucky,283492,0,14975,8636,253,1044,0,15,7,1,2545,2729,2,1,0,0,0,0,28,17,0,0,0,3,313748
2017-02,Louisiana,3184,0,12698,7601,846,668,0,3,5,1,1429,1224,2,0,0,0,0,0,12,7,2,1,1,0,27684
2017-02,Maine,696,0,3758,2544,227,169,0,1,1,0,112,182,0,11,19,0,0,0,9,2,0,0,0,0,7731
2017-02,Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02,Maryland,3812,0,4925,5534,213,45,0,0,0,0,76,184,1,34,12,0,0,0,0,11,3,0,0,2,14852
2017-02,Massachusetts,8255,0,6280,2901,404,156,2,0,0,0,1,1,0,2,0,0,0,0,78,31,15,2,1,1,18130
2017-02,Michigan,21600,23,15564,9804,553,263,1,0,10,0,7,343,0,145,24,2,0,0,25,15,1,1,1,0,48382
2017-02,Minnesota,38315,0,12047,9641,791,375,0,0,1,0,300,510,4,8,10,0,0,0,23,23,2,0,1,0,62051
2017-02,Mississippi,1966,0,11285,6045,279,580,0,19,24,0,2063,1744,3,0,0,0,0,0,20,14,0,0,1,0,24043
2017-02,Missouri,1001,0,26726,16012,1393,1477,0,17,10,1,2002,1898,7,146,20,0,0,0,71,55,8,3,3,0,50850
2017-02,Montana,1911,0,2912,3429,177,309,7,1,4,0,541,1046,0,19,9,0,0,0,7,10,2,0,2,0,10386
2017-02,Nebraska,4867,19,171,1937,19,6,0,0,0,0,6,85,0,8,0,0,0,0,0,4,0,0,0,0,7122
2017-02,Nevada,2158,0,5644,2732,301,308,0,0,0,0,435,186,1,0,0,0,0,0,0,0,0,0,0,0,11765
2017-02,New Hampshire,2855,0,6092,3098,156,2,0,0,0,0,0,17,2,51,5,0,0,0,0,4,0,0,0,0,12282
2017-02,New Jersey,0,0,5904,3481,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9601
2017-02,New Mexico,1230,0,7032,4632,400,509,0,6,6,0,661,810,3,45,0,0,0,0,12,12,2,0,4,0,15364
2017-02,New York,2794,1340,11465,14080,1128,179,0,0,0,2,20,19,2,11,18,0,2,4,486,304,30,11,12,3,31910
2017-02,North Carolina,29573,0,1410,13488,780,415,0,20,13,1,2910,2928,11,0,0,0,2,0,13,56,3,1,1,2,51627
2017-02,North Dakota,1764,0,1807,2213,83,77,4,0,2,1,65,158,1,0,0,0,0,0,6,10,1,0,1,0,6193
2017-02,Ohio,12784,58,36244,18068,2030,1583,0,7,3,3,2137,1217,7,28,3,1,0,0,51,23,6,1,2,1,74257
2017-02,Oklahoma,0,0,14051,9769,933,1211,0,11,21,1,2474,2300,6,0,0,0,0,0,29,30,2,0,2,0,30840
2017-02,Oregon,972,0,16425,11726,0,0,0,0,0,0,0,0,0,45,14,1,0,0,0,0,0,0,0,0,29183
2017-02,Pennsylvania,27792,0,54107,12734,37,0,235,0,0,0,0,0,0,553,125,2,0,0,0,0,0,0,0,0,95585
2017-02,Puerto Rico,0,0,1000,197,30,24,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1259
2017-02,Rhode Island,0,0,1278,731,94,209,0,0,0,0,9,5,0,4,0,2,0,0,9,8,0,2,3,0,2354
2017-02,South Carolina,17148,0,12510,6324,637,2679,2,44,22,0,1510,1000,4,54,4,0,0,0,14,15,0,0,1,1,41969
2017-02,South Dakota,1662,0,3569,3533,287,170,0,0,0,0,173,307,1,0,0,0,0,0,7,44,1,0,0,0,9754
2017-02,Tennessee,19252,0,31982,16425,1559,0,0,0,0,0,0,0,0,28,6,12,0,0,0,0,0,0,0,0,69264
2017-02,Texas,23960,0,56786,33238,3083,3523,0,41,36,3,10046,6523,55,34,6,0,0,0,71,50,12,1,1,1,137470
2017-02,Utah,14815,35,4371,4252,262,0,0,1,2,0,326,506,0,204,65,50,0,0,0,0,0,0,0,0,24889
2017-02,Vermont,0,0,1885,1538,104,59,0,0,0,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,3594
2017-02,Virgin Islands,72,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
2017-02,Virginia,838,0,28434,16587,1170,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,47038
2017-02,Washington,13432,105,18785,11860,2185,842,4,9,7,3,1655,1285,6,392,93,10,0,0,794,620,45,7,13,2,52154
2017-02,West Virginia,2274,0,8917,6203,281,668,25,14,16,1,1734,2265,3,5,2,1,0,0,24,15,0,1,0,0,22449
2017-02,Wisconsin,18733,0,18147,12247,858,57,0,0,1,3,178,385,8,44,15,2,0,0,0,42,0,0,0,0,50720
2017-02,Wyoming,330,19,1839,1646,123,113,8,1,4,0,200,260,2,0,0,0,0,0,4,5,0,0,0,0,4554
2017-01,Alabama,25093,0,6770,6572,301,278,0,10,12,0,1231,1248,6,0,0,0,0,0,15,6,0,0,0,0,41542
2017-01,Alaska,185,0,2028,1631,187,127,0,2,6,0,149,141,2,16,12,0,0,0,6,6,2,0,0,0,4500
2017-01,Arizona,8117,122,12108,7353,951,550,0,4,5,0,1372,635,8,114,12,0,0,0,8,5,2,0,0,0,31366
2017-01,Arkansas,2512,867,5174,5278,242,313,34,2,8,0,948,1367,5,0,0,0,0,0,5,6,0,0,1,0,16762
2017-01,California,62397,0,41516,22686,2898,0,0,0,0,0,480,381,7,0,0,0,0,0,0,0,0,0,0,0,130365
2017-01,Colorado,5619,0,17189,11864,1128,982,0,0,0,0,0,0,0,217,43,5,0,0,0,0,0,0,0,0,37047
2017-01,Connecticut,6706,0,6133,2115,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15073
2017-01,Delaware,736,0,1815,1466,81,57,0,0,2,0,34,18,1,0,0,0,0,0,53,32,4,0,0,0,4299
2017-01,District of Columbia,6,0,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
2017-01,Florida,21675,0,51599,21867,3129,1816,2,7,4,0,2978,1210,6,238,37,3,0,0,5,0,0,0,0,0,104576
2017-01,Georgia,20369,0,12519,7945,460,376,0,5,5,1,1660,1238,18,0,0,0,0,0,13,5,1,0,0,0,44615
2017-01,Guam,0,0,118,66,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
2017-01,Hawaii,864,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,866
2017-01,Idaho,4469,1,2617,3049,207,122,0,2,3,0,272,370,1,24,2,0,0,0,1,5,0,0,1,0,11146
2017-01,Illinois,23670,77792,24594,11185,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138008
2017-01,Indiana,45206,0,21284,11456,1261,607,12,4,5,2,21,448,23,12,0,0,0,0,47,18,2,3,1,0,80412
2017-01,Iowa,12527,851,180,2015,40,4,0,0,0,0,0,53,1,18,7,0,0,0,3,7,1,0,0,0,15707
2017-01,Kansas,2643,1,5798,4969,434,262,3,7,3,0,542,350,5,21,6,0,0,0,3,1,1,0,0,0,15049
2017-01,Kentucky,325954,0,9743,6700,292,397,0,8,5,0,1439,1367,3,5,0,0,0,0,8,3,0,0,0,0,345924
2017-01,Louisiana,5210,0,10709,8701,819,472,0,2,1,0,964,809,3,0,0,0,0,0,6,10,1,1,1,0,27709
2017-01,Maine,692,0,3094,2447,260,142,0,0,1,0,88,121,0,12,3,2,0,0,1,2,0,0,0,0,6865
2017-01,Mariana Islands,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-01,Maryland,3214,0,4456,5254,185,24,0,0,0,0,50,108,1,32,18,0,0,0,0,16,10,0,0,0,13368
2017-01,Massachusetts,10394,0,6069,2871,379,154,0,1,0,0,3,2,0,0,1,0,0,0,60,42,20,0,0,0,19996
2017-01,Michigan,20253,37,10181,7490,527,154,0,1,1,1,9,226,5,133,24,1,0,0,19,4,1,0,0,0,39067
2017-01,Minnesota,66895,0,9389,7266,851,319,0,1,0,0,194,340,32,10,5,2,0,0,10,7,1,0,0,0,85322
2017-01,Mississippi,1914,0,6805,5592,298,248,0,27,26,0,1154,1039,3,0,0,0,0,0,0,4,1,2,0,0,17113
2017-01,Missouri,975,0,20123,13512,1257,857,0,6,6,0,1153,981,17,159,12,2,0,0,20,16,2,0,0,0,39098
2017-01,Montana,1859,0,2015,2748,172,139,15,1,2,1,372,643,1,11,3,0,0,0,3,9,0,0,0,0,7994
2017-01,Nebraska,4237,53,141,1673,26,3,0,0,0,0,7,55,0,6,4,0,0,0,0,0,0,0,0,0,6205
2017-01,Nevada,2518,0,4235,2361,279,226,0,0,0,0,280,114,0,0,0,0,0,0,0,0,0,0,0,0,10013
2017-01,New Hampshire,3583,0,5332,2836,142,6,36,0,0,0,0,10,1,106,13,2,0,0,0,0,0,0,0,0,12067
2017-01,New Jersey,0,0,5719,3355,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9274
2017-01,New Mexico,980,0,4781,3641,394,233,0,5,4,0,431,440,15,38,0,0,0,0,1,3,0,0,0,0,10966
2017-01,New York,3479,1557,11059,13412,1062,171,0,0,0,1,16,18,8,9,21,0,10,6,438,254,29,11,5,1,31567
2017-01,North Carolina,29898,0,1073,11218,802,188,0,10,17,0,1643,1663,3,0,0,0,1,1,5,19,1,1,3,2,46548
2017-01,North Dakota,1315,0,1370,1892,113,68,4,0,0,0,43,112,12,0,0,0,0,0,2,2,0,0,0,0,4933
2017-01,Ohio,11790,73,27124,15070,1696,995,0,1,3,0,1121,641,9,24,4,1,0,0,14,6,1,0,1,0,58574
2017-01,Oklahoma,0,0,10811,8883,1004,705,0,10,16,0,1650,1410,5,0,0,0,0,0,18,29,3,1,2,0,24547
2017-01,Oregon,1097,0,12071,8985,0,0,0,0,0,0,0,0,0,38,19,0,0,0,0,0,0,0,0,0,22210
2017-01,Pennsylvania,30105,0,44199,10689,50,0,160,0,0,0,0,0,0,603,140,2,0,0,0,0,0,0,0,0,85948
2017-01,Puerto Rico,0,0,1072,181,50,20,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1332
2017-01,Rhode Island,0,0,1196,687,78,160,0,0,0,0,5,3,1,5,2,1,0,0,6,1,1,0,1,0,2147
2017-01,South Carolina,13868,0,9374,5678,788,525,0,33,14,0,922,540,2,63,6,0,0,0,11,4,1,0,0,0,31829
2017-01,South Dakota,1695,0,2371,2803,303,133,0,1,3,0,128,163,10,0,0,0,0,0,1,3,0,0,0,0,7614
2017-01,Tennessee,45857,0,23009,13583,1109,0,0,0,0,0,0,0,0,40,4,11,0,0,0,0,0,0,0,0,83613
2017-01,Texas,28501,0,42697,31314,3040,2176,0,29,17,1,6031,3948,59,38,1,0,0,0,29,17,1,3,1,0,117903
2017-01,Utah,11312,32,3031,2961,233,0,0,0,1,0,221,257,1,177,64,24,0,0,0,0,0,0,0,0,18314
2017-01,Vermont,0,0,1338,1214,74,60,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2691
2017-01,Virgin Islands,61,0,17,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
2017-01,Virginia,846,0,21375,14319,820,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,37369
2017-01,Washington,14089,126,15595,9913,1897,525,0,5,7,1,1103,895,6,439,103,3,0,0,718,542,43,7,9,1,46027
2017-01,West Virginia,2063,0,5837,4995,272,344,0,13,18,0,1021,1196,2,7,2,1,0,0,1,0,0,0,0,0,15772
2017-01,Wisconsin,24323,0,12346,8888,758,29,0,0,1,0,128,219,7,45,24,6,0,0,0,1,0,0,0,0,46775
2017-01,Wyoming,449,11,1329,1433,109,73,0,1,4,0,141,152,2,0,0,0,0,0,1,0,0,0,0,0,3705
2016-12,Alabama,26996,0,13733,17519,376,533,0,10,9,0,1373,1457,3,0,0,0,0,0,2,2,1,0,0,0,62014
2016-12,Alaska,254,0,4087,3698,243,191,0,3,1,0,179,105,2,15,8,0,0,0,0,0,0,0,0,0,8786
2016-12,Arizona,8900,121,18024,13785,1180,703,0,10,4,0,1393,670,3,80,10,0,0,0,2,2,0,0,0,0,44887
2016-12,Arkansas,3294,692,9192,13433,277,385,37,4,7,0,1034,1559,3,0,0,0,0,0,2,7,0,0,0,0,29926
2016-12,California,61808,0,63649,93224,77929,0,0,0,0,0,641,831,79,0,0,0,0,0,0,0,0,0,0,0,298161
2016-12,Colorado,5333,0,25905,21134,1428,1426,0,0,0,0,0,0,0,155,47,0,0,0,0,0,0,0,0,0,55428
2016-12,Connecticut,6527,0,8003,3153,119,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17825
2016-12,Delaware,320,0,2689,2981,126,117,0,0,3,0,31,27,1,0,0,0,0,0,39,16,6,0,0,0,6356
2016-12,District of Columbia,4,0,60,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2016-12,Florida,24096,0,69842,39880,3488,2595,0,18,4,0,3387,1389,10,232,29,1,0,0,9,3,0,0,0,0,144983
2016-12,Georgia,16891,0,23875,22613,598,844,0,9,8,2,1920,1490,7,0,0,0,0,0,3,5,4,0,0,0,68269
2016-12,Guam,0,0,105,51,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
2016-12,Hawaii,1139,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1141
2016-12,Idaho,3292,2,5471,7074,206,210,0,2,2,1,301,437,0,29,1,0,0,0,1,5,0,0,0,0,17034
2016-12,Illinois,17509,72632,29658,17164,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137994
2016-12,Indiana,40729,0,30248,21688,1546,911,5,4,5,0,38,455,9,20,0,0,0,0,8,4,2,0,0,0,95672
2016-12,Iowa,12486,272,391,4822,22,3,0,0,2,0,0,65,1,16,8,0,0,0,0,2,0,0,0,0,18090
2016-12,Kansas,1368,1,8494,10473,450,415,1,3,2,0,655,398,11,7,3,1,0,0,0,0,0,0,0,0,22282
2016-12,Kentucky,358510,0,17311,16766,371,673,0,12,8,1,1689,1707,6,3,2,0,0,0,0,0,0,0,0,0,397059
2016-12,Louisiana,6268,0,18412,22848,992,901,0,3,2,1,1085,943,6,0,0,0,0,0,11,20,0,1,0,0,51493
2016-12,Maine,442,0,4641,4713,322,187,1,0,0,0,86,121,0,11,4,0,0,0,0,0,0,0,0,0,10528
2016-12,Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12,Maryland,3687,0,4925,8870,211,33,0,0,2,0,68,127,1,26,15,0,0,0,0,17,2,0,0,0,17984
2016-12,Massachusetts,8192,0,7050,3884,392,197,1,0,1,0,1,2,0,1,0,1,0,0,55,38,21,3,3,0,19842
2016-12,Michigan,17469,19,14879,14328,550,245,17,0,2,0,11,238,0,56,14,1,0,0,5,0,0,0,0,0,47834
2016-12,Minnesota,32841,0,12431,12851,930,426,0,0,1,0,211,337,7,15,5,1,0,0,0,0,0,0,0,0,60056
2016-12,Mississippi,1771,0,13168,17231,366,529,0,33,17,0,1499,1473,4,0,0,0,0,0,0,0,0,0,0,0,36091
2016-12,Missouri,1167,0,29770,27013,1507,1234,0,6,2,2,1291,1145,7,130,13,2,0,0,0,0,0,0,0,0,63289
2016-12,Montana,1408,0,3822,5832,164,220,35,1,1,0,407,702,1,13,4,0,0,0,0,0,0,0,0,0,12610
2016-12,Nebraska,4704,27,268,3697,27,6,0,0,0,0,4,52,1,2,2,0,0,0,0,0,0,0,0,0,8790
2016-12,Nevada,2216,0,6783,4696,313,411,0,0,0,0,318,151,0,1,0,0,0,0,0,0,0,0,0,0,14889
2016-12,New Hampshire,3160,0,6625,4225,183,1,2,0,0,0,0,12,0,75,22,0,0,0,0,0,0,0,0,0,14305
2016-12,New Jersey,0,0,5394,4979,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10577
2016-12,New Mexico,1079,0,7484,7149,467,331,0,2,2,0,463,503,1,37,0,0,0,0,0,0,0,0,0,0,17518
2016-12,New York,2469,1126,12074,22585,1029,248,0,1,1,1,20,28,6,0,4,1,0,2,378,285,18,8,7,1,40292
2016-12,North Carolina,29463,0,2163,28023,907,285,0,6,17,0,1959,2300,7,0,0,0,1,1,1,4,5,1,2,0,65145
2016-12,North Dakota,1189,0,1799,2927,108,81,0,0,1,0,51,102,3,0,0,0,0,0,0,0,0,0,0,0,6261
2016-12,Ohio,11781,66,40996,29641,1877,1531,0,3,0,0,1387,860,19,11,6,0,0,0,0,0,0,0,0,0,88178
2016-12,Oklahoma,0,0,17990,19418,1126,1060,0,15,17,1,1769,1602,10,0,0,0,0,0,34,30,6,2,0,2,43082
2016-12,Oregon,777,0,18931,16010,0,0,2,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,0,35754
2016-12,Pennsylvania,28180,0,64220,18688,40,0,196,0,0,0,0,0,0,475,113,1,0,0,0,0,0,0,0,0,111913
2016-12,Puerto Rico,0,0,1334,256,37,28,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1664
2016-12,Rhode Island,0,0,1283,953,72,210,0,0,0,0,3,7,0,10,1,3,0,0,0,0,0,0,0,0,2542
2016-12,South Carolina,9634,0,15600,14782,809,425,0,7,9,0,995,733,5,34,4,0,0,0,0,4,1,2,0,0,43044
2016-12,South Dakota,1238,0,3525,5131,299,220,0,0,0,0,140,186,0,0,0,0,0,0,0,0,0,0,0,0,10739
2016-12,Tennessee,5124,0,36917,30997,1807,0,0,0,0,0,0,0,0,27,3,9,0,0,0,0,0,0,0,0,74884
2016-12,Texas,24494,0,69163,69272,3641,3208,0,34,35,4,6818,4803,44,54,2,0,0,0,0,0,0,0,0,0,181572
2016-12,Utah,12544,16,6428,9257,341,0,0,0,1,0,248,356,1,187,69,37,0,0,0,0,0,0,0,0,29485
2016-12,Vermont,0,0,1802,1998,99,74,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3977
2016-12,Virgin Islands,47,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
2016-12,Virginia,1145,0,32572,27619,1308,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,62649
2016-12,Washington,14178,134,21835,16484,1949,706,0,4,4,0,1179,984,3,417,79,9,0,0,637,521,44,3,9,2,59181
2016-12,West Virginia,1465,0,10869,11628,338,543,3,4,18,0,1060,1304,2,7,0,1,0,0,0,0,0,0,0,0,27242
2016-12,Wisconsin,24129,0,16521,15036,818,37,0,0,0,3,129,214,2,23,15,1,0,0,0,0,0,0,0,0,56928
2016-12,Wyoming,437,6,2540,2984,110,119,10,1,1,0,149,199,3,0,1,0,0,0,0,0,0,0,0,0,6560
2016-11,Alabama,22628,0,10214,13470,388,599,5,6,8,0,1361,1795,3,0,0,0,0,0,0,0,0,0,0,0,50477
2016-11,Alaska,254,0,3396,4019,316,249,0,1,3,0,126,125,1,19,5,0,0,0,0,0,0,0,0,0,8514
2016-11,Arizona,8398,138,14850,11994,1288,829,0,7,4,1,1412,682,5,98,15,0,0,0,0,1,0,0,0,0,39722
2016-11,Arkansas,2755,983,7226,11866,268,449,45,5,7,0,1038,2254,5,0,0,0,0,0,0,0,0,0,0,0,26901
2016-11,California,53278,0,56932,82554,30133,0,0,0,0,0,520,609,13,0,0,0,0,0,0,0,0,0,0,0,224039
2016-11,Colorado,7129,0,24052,19794,1658,1553,0,0,0,0,0,0,0,200,32,0,0,0,0,0,0,0,0,0,54418
2016-11,Connecticut,6766,0,7063,3258,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17223
2016-11,Delaware,261,0,2490,2751,124,106,0,1,2,0,26,23,7,0,0,0,0,0,0,0,0,0,0,0,5791
2016-11,District of Columbia,1,0,49,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
2016-11,Florida,25377,0,62351,35718,3676,2701,0,11,5,0,3092,1428,7,236,36,0,0,0,0,0,0,0,0,0,134638
2016-11,Georgia,19019,0,18011,16759,556,803,0,7,13,0,1867,1680,8,0,0,0,0,0,0,0,0,0,0,0,58723
2016-11,Guam,0,0,104,54,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
2016-11,Hawaii,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347
2016-11,Idaho,1660,31,4711,6175,325,232,0,2,4,0,320,475,3,21,4,2,0,0,0,0,0,0,0,0,13965
2016-11,Illinois,26250,86680,28463,19005,0,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161604
2016-11,Indiana,40805,0,25246,23336,1521,912,15,1,2,0,30,646,12,9,0,0,0,0,0,0,0,0,0,0,92535
2016-11,Iowa,12788,98,399,5112,38,13,0,0,0,0,0,64,1,13,14,0,0,0,0,0,0,0,0,0,18540
2016-11,Kansas,2459,1,8136,9854,537,493,2,3,1,0,621,503,10,21,4,1,0,0,0,0,0,0,0,0,22646
2016-11,Kentucky,297507,0,12847,14844,329,640,0,9,9,0,1771,2473,7,5,3,0,0,0,0,0,0,0,0,0,330444
2016-11,Louisiana,2928,0,14674,18349,938,850,0,4,9,1,985,1215,5,0,0,0,0,0,8,11,1,0,0,1,39979
2016-11,Maine,533,0,4135,5097,283,196,1,1,2,0,80,156,4,9,9,0,0,0,0,0,0,0,0,0,10506
2016-11,Mariana Islands,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-11,Maryland,2214,0,5356,9509,220,38,0,0,0,0,59,178,2,36,25,0,0,0,0,5,2,0,0,3,17647
2016-11,Massachusetts,9009,0,7117,4783,350,197,2,0,0,0,4,8,0,0,0,0,0,0,57,47,7,0,0,0,21581
2016-11,Michigan,20528,21,15803,18241,656,333,0,0,1,0,9,444,7,78,16,0,0,0,0,0,0,0,0,0,56137
2016-11,Minnesota,32676,0,12338,15597,907,444,0,2,0,0,223,440,12,18,9,0,0,0,0,0,0,0,0,0,62666
2016-11,Mississippi,2052,0,9382,13481,356,528,0,24,20,0,1367,1893,10,0,0,0,0,0,0,0,0,0,0,0,29113
2016-11,Missouri,1504,0,23719,26338,1473,1297,0,3,10,2,1224,1812,11,100,7,1,0,0,0,0,0,0,0,0,57501
2016-11,Montana,1621,0,3093,5546,233,231,14,2,3,0,424,883,1,18,5,0,0,0,0,0,0,0,0,0,12074
2016-11,Nebraska,5008,34,216,3688,22,12,0,0,0,0,5,93,1,3,4,0,0,0,0,0,0,0,0,0,9086
2016-11,Nevada,2595,0,6338,4291,352,436,0,0,0,0,318,146,0,0,0,0,0,0,0,0,0,0,0,0,14476
2016-11,New Hampshire,3814,0,6283,4822,237,4,3,0,0,0,0,15,2,70,3,3,0,0,0,0,0,0,0,0,15256
2016-11,New Jersey,0,0,5398,5720,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11317
2016-11,New Mexico,1019,0,6153,6034,490,356,0,5,4,0,440,565,8,42,0,0,0,0,0,0,0,0,0,0,15116
2016-11,New York,3702,720,11157,25229,1245,248,0,5,1,0,15,52,4,0,7,0,6,6,309,264,34,2,3,0,43009
2016-11,North Carolina,29034,0,1709,23215,939,262,0,7,10,1,1926,2521,8,0,0,0,0,1,4,12,1,2,4,2,59658
2016-11,North Dakota,720,0,1827,3546,104,98,0,1,0,0,47,151,0,0,0,0,0,0,0,0,0,0,0,0,6494
2016-11,Ohio,12670,162,37304,32312,1977,1694,0,7,3,2,1403,1357,8,19,7,3,0,0,0,0,0,0,0,0,88928
2016-11,Oklahoma,0,0,16348,17019,1274,1088,0,20,27,0,1908,2365,20,0,0,0,0,0,19,26,6,2,0,1,40123
2016-11,Oregon,831,0,17013,15711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33555
2016-11,Pennsylvania,30800,0,66188,20487,42,0,205,0,0,0,0,0,0,510,146,0,0,0,0,0,0,0,0,0,118378
2016-11,Puerto Rico,0,0,1323,204,26,34,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1590
2016-11,Rhode Island,0,0,1271,1065,94,201,0,0,0,0,5,3,1,11,3,4,0,0,0,0,0,0,0,0,2658
2016-11,South Carolina,12216,0,12839,11547,616,558,0,18,7,1,998,824,2,71,7,0,0,0,1,5,1,0,0,0,39711
2016-11,South Dakota,1501,0,3456,5677,374,209,0,2,2,0,147,253,1,0,0,0,0,0,0,0,0,0,0,0,11622
2016-11,Tennessee,17474,0,29502,25976,1719,0,1,0,0,0,0,0,0,33,11,6,0,0,0,0,0,0,0,0,74722
2016-11,Texas,23199,0,58778,56057,3610,3760,0,31,30,3,6529,5409,62,49,2,0,0,0,0,0,0,0,0,0,157519
2016-11,Utah,13500,9,5232,7021,374,0,0,0,2,0,247,333,0,134,64,12,0,0,0,0,0,0,0,0,26928
2016-11,Vermont,0,0,1342,1975,109,73,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3503
2016-11,Virgin Islands,54,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2016-11,Virginia,695,0,29544,26823,1298,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,58362
2016-11,Washington,13926,102,19534,16266,2243,808,3,6,5,1,1204,1106,9,397,113,7,0,0,631,546,42,4,9,1,56963
2016-11,West Virginia,1786,0,7824,11134,333,465,3,7,22,1,1118,2664,8,10,1,2,0,0,0,0,0,0,0,0,25378
2016-11,Wisconsin,26474,0,17580,19631,883,34,0,0,0,2,127,477,9,33,27,0,0,0,0,0,0,0,0,0,65277
2016-11,Wyoming,393,11,2097,2691,136,125,1,2,2,0,151,203,2,0,0,0,0,0,0,0,0,0,0,0,5814
2016-10,Alabama,22979,0,7757,8865,403,429,0,10,12,1,1369,1419,7,0,0,0,0,0,0,0,0,0,0,0,43251
